LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,DONALD J TRUMP,CLAUDIA DE LA CRUZ,KAMALA D HARRIS,R F KENNEDY JR,CHASE OLIVER,JILL STEIN,
LEONA VALLEY,3680001A,6730,5,Y,1112,TOTAL,850,608,1,204,9,2,10, 
LEONA VALLEY,3680004A,6731,5,Y, ,POLLING PLACE,2,1,0,1,0,0,0, 
LEONA VALLEY,3680004A,6731,5,Y, ,VBM PORTION,6,3,0,3,0,0,0, 
LEONA VALLEY,3680004A,6731,5,Y,12,TOTAL,8,4,0,4,0,0,0, 
LITTLEROCK,3700001A,416,68,N, ,POLLING PLACE,494,309,2,163,8,1,3, 
LITTLEROCK,3700001A,416,68,N, ,VBM PORTION,697,280,1,386,18,1,3, 
LITTLEROCK,3700001A,416,68,N,2180,TOTAL,1191,589,3,549,26,2,6, 
LITTLEROCK,3700003A,6732,40,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
LITTLEROCK,3700003A,6732,40,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
LITTLEROCK,3700003A,6732,40,Y,0,TOTAL,0,0,0,0,0,0,0, 
LITTLEROCK,3700004A,6733,68,Y, ,POLLING PLACE,4,3,0,1,0,0,0, 
LITTLEROCK,3700004A,6733,68,Y, ,VBM PORTION,14,7,0,6,1,0,0, 
LITTLEROCK,3700004A,6733,68,Y,45,TOTAL,18,10,0,7,1,0,0, 
LITTLEROCK,3700041A,6734,54,Y, ,POLLING PLACE,264,166,3,93,2,0,0, 
LITTLEROCK,3700041A,6734,54,Y, ,VBM PORTION,388,175,2,188,8,0,7, 
LITTLEROCK,3700041A,6734,54,Y,1144,TOTAL,652,341,5,281,10,0,7, 
LITTLEROCK,3700042A,6735,68,Y, ,POLLING PLACE,41,25,0,15,0,1,0, 
LITTLEROCK,3700042A,6735,68,Y, ,VBM PORTION,47,20,0,27,0,0,0, 
LITTLEROCK,3700042A,6735,68,Y,150,TOTAL,88,45,0,42,0,1,0, 
LITTLEROCK,3700042D,6736,54,Y, ,POLLING PLACE,32,24,1,6,1,0,0, 
LITTLEROCK,3700042D,6736,54,Y, ,VBM PORTION,77,51,0,25,0,0,0, 
LITTLEROCK,3700042D,6736,54,Y,187,TOTAL,109,75,1,31,1,0,0, 
LITTLEROCK,3700044C,6737,55,Y, ,POLLING PLACE,110,59,0,46,1,1,0, 
LITTLEROCK,3700044C,6737,55,Y, ,VBM PORTION,195,71,1,118,3,1,1, 
LITTLEROCK,3700044C,6737,55,Y,490,TOTAL,305,130,1,164,4,2,1, 
LITTLEROCK,3700045A,6738,68,Y, ,POLLING PLACE,6,4,0,0,1,1,0, 
LITTLEROCK,3700045A,6738,68,Y, ,VBM PORTION,5,2,0,3,0,0,0, 
LITTLEROCK,3700045A,6738,68,Y,13,TOTAL,11,6,0,3,1,1,0, 
LITTLEROCK,3700049A,6739,54,Y, ,POLLING PLACE,141,80,1,57,1,0,0, 
LITTLEROCK,3700049A,6739,54,Y, ,VBM PORTION,250,107,2,133,5,0,0, 
LITTLEROCK,3700049A,6739,54,Y,772,TOTAL,391,187,3,190,6,0,0, 
LITTLEROCK,3700050A,417,68,N, ,POLLING PLACE,490,257,3,202,13,2,6, 
LITTLEROCK,3700050A,417,68,N, ,VBM PORTION,681,236,5,419,13,1,2, 
LITTLEROCK,3700050A,417,68,N,2279,TOTAL,1171,493,8,621,26,3,8, 
LLANO,3750003A,6740,49,Y, ,POLLING PLACE,10,7,0,2,1,0,0, 
LLANO,3750003A,6740,49,Y, ,VBM PORTION,31,9,0,19,0,0,1, 
LLANO,3750003A,6740,49,Y,94,TOTAL,41,16,0,21,1,0,1, 
LLANO,3750003C,6741,48,Y, ,POLLING PLACE,4,2,0,2,0,0,0, 
LLANO,3750003C,6741,48,Y, ,VBM PORTION,7,2,0,4,1,0,0, 
LLANO,3750003C,6741,48,Y,29,TOTAL,11,4,0,6,1,0,0, 
LLANO,3750004A,6742,178,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
LLANO,3750004A,6742,178,Y, ,VBM PORTION,6,1,0,5,0,0,0, 
LLANO,3750004A,6742,178,Y,10,TOTAL,6,1,0,5,0,0,0, 
LLANO,3750005A,6743,49,Y, ,POLLING PLACE,119,97,0,18,0,0,1, 
LLANO,3750005A,6743,49,Y, ,VBM PORTION,367,204,0,144,9,1,4, 
LLANO,3750005A,6743,49,Y,648,TOTAL,486,301,0,162,9,1,5, 
LLANO,3750006A,6744,170,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
LLANO,3750006A,6744,170,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
LLANO,3750006A,6744,170,Y,0,TOTAL,0,0,0,0,0,0,0, 
LLANO,3750006C,6745,171,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
LLANO,3750006C,6745,171,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
LLANO,3750006C,6745,171,Y,0,TOTAL,0,0,0,0,0,0,0, 
LLANO,3750007A,6746,212,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
LLANO,3750007A,6746,212,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
LLANO,3750007A,6746,212,Y,0,TOTAL,0,0,0,0,0,0,0, 
LLANO,3750007B,6747,210,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
LLANO,3750007B,6747,210,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
LLANO,3750007B,6747,210,Y,0,TOTAL,0,0,0,0,0,0,0, 
LLANO,3750008F,6748,211,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
LLANO,3750008F,6748,211,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
LLANO,3750008F,6748,211,Y,0,TOTAL,0,0,0,0,0,0,0, 
LLANO,3750013A,6749,179,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
LLANO,3750013A,6749,179,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
LLANO,3750013A,6749,179,Y,0,TOTAL,0,0,0,0,0,0,0, 
LLANO,3750014A,6750,181,Y, ,POLLING PLACE,8,6,0,2,0,0,0, 
LLANO,3750014A,6750,181,Y, ,VBM PORTION,86,46,0,38,1,0,0, 
LLANO,3750014A,6750,181,Y,102,TOTAL,94,52,0,40,1,0,0, 
LLANO,3750023A,6751,180,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
LLANO,3750023A,6751,180,Y, ,VBM PORTION,4,1,0,3,0,0,0, 
LLANO,3750023A,6751,180,Y,5,TOTAL,4,1,0,3,0,0,0, 
LOMITA,3800001A,6752,867,Y, ,POLLING PLACE,413,243,0,158,1,4,4, 
LOMITA,3800001A,6752,867,Y, ,VBM PORTION,1196,430,5,699,23,8,13, 
LOMITA,3800001A,6752,867,Y,2265,TOTAL,1609,673,5,857,24,12,17, 
LOMITA,3800005A,6753,853,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
LOMITA,3800005A,6753,853,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
LOMITA,3800005A,6753,853,Y,0,TOTAL,0,0,0,0,0,0,0, 
LOMITA,3800007A,418,867,N, ,POLLING PLACE,452,243,2,186,4,2,7, 
LOMITA,3800007A,418,867,N, ,VBM PORTION,1359,488,5,793,19,5,25, 
LOMITA,3800007A,418,867,N,2682,TOTAL,1811,731,7,979,23,7,32, 
LOMITA,3800012A,419,851,N, ,POLLING PLACE,506,321,3,167,1,5,8, 
LOMITA,3800012A,419,851,N, ,VBM PORTION,1155,407,8,673,17,4,19, 
LOMITA,3800012A,419,851,N,2458,TOTAL,1661,728,11,840,18,9,27, 
LOMITA,3800020B,6754,852,Y, ,POLLING PLACE,443,276,4,151,1,2,6, 
LOMITA,3800020B,6754,852,Y, ,VBM PORTION,1154,391,9,688,16,5,24, 
LOMITA,3800020B,6754,852,Y,2371,TOTAL,1597,667,13,839,17,7,30, 
LOMITA,3800022A,420,867,N, ,POLLING PLACE,579,352,4,195,11,5,3, 
LOMITA,3800022A,420,867,N, ,VBM PORTION,1578,541,8,962,14,3,26, 
LOMITA,3800022A,420,867,N,3114,TOTAL,2157,893,12,1157,25,8,29, 
LONG BEACH,3850001A,421,796,N, ,POLLING PLACE,385,130,3,225,5,6,6, 
LONG BEACH,3850001A,421,796,N, ,VBM PORTION,595,117,7,451,7,1,4, 
LONG BEACH,3850001A,421,796,N,2000,TOTAL,980,247,10,676,12,7,10, 
LONG BEACH,3850001D,6755,793,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
LONG BEACH,3850001D,6755,793,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
LONG BEACH,3850001D,6755,793,Y,2,TOTAL,0,0,0,0,0,0,0, 
LONG BEACH,3850001E,6756,793,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
LONG BEACH,3850001E,6756,793,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
LONG BEACH,3850001E,6756,793,Y,0,TOTAL,0,0,0,0,0,0,0, 
LONG BEACH,3850002E,6757,896,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
LONG BEACH,3850002E,6757,896,Y, ,VBM PORTION,1,1,0,0,0,0,0, 
LONG BEACH,3850002E,6757,896,Y,5,TOTAL,1,1,0,0,0,0,0, 
LONG BEACH,3850007A,422,888,N, ,POLLING PLACE,1087,266,8,765,9,5,17, 
LONG BEACH,3850007A,422,888,N, ,VBM PORTION,2747,354,31,2220,33,12,54, 
LONG BEACH,3850007A,422,888,N,5890,TOTAL,3834,620,39,2985,42,17,71, 
LONG BEACH,3850008A,423,796,N, ,POLLING PLACE,430,138,2,267,6,3,4, 
LONG BEACH,3850008A,423,796,N, ,VBM PORTION,982,178,3,758,14,4,10, 
LONG BEACH,3850008A,423,796,N,2486,TOTAL,1412,316,5,1025,20,7,14, 
LONG BEACH,3850011A,424,794,N, ,POLLING PLACE,528,223,1,281,5,6,5, 
LONG BEACH,3850011A,424,794,N, ,VBM PORTION,1326,314,10,954,18,2,6, 
LONG BEACH,3850011A,424,794,N,3692,TOTAL,1854,537,11,1235,23,8,11, 
LONG BEACH,3850015A,6758,794,Y, ,POLLING PLACE,79,29,0,47,2,0,0, 
LONG BEACH,3850015A,6758,794,Y, ,VBM PORTION,163,36,1,122,4,0,0, 
LONG BEACH,3850015A,6758,794,Y,461,TOTAL,242,65,1,169,6,0,0, 
LONG BEACH,3850016A,425,794,N, ,POLLING PLACE,319,131,1,180,1,1,3, 
LONG BEACH,3850016A,425,794,N, ,VBM PORTION,748,207,4,514,10,0,3, 
LONG BEACH,3850016A,425,794,N,1997,TOTAL,1067,338,5,694,11,1,6, 
LONG BEACH,3850017B,6759,794,Y, ,POLLING PLACE,325,125,2,188,2,0,3, 
LONG BEACH,3850017B,6759,794,Y, ,VBM PORTION,650,155,2,466,9,1,6, 
LONG BEACH,3850017B,6759,794,Y,1785,TOTAL,975,280,4,654,11,1,9, 
LONG BEACH,3850020A,426,794,N, ,POLLING PLACE,535,194,5,315,6,2,4, 
LONG BEACH,3850020A,426,794,N, ,VBM PORTION,1262,301,16,889,23,4,10, 
LONG BEACH,3850020A,426,794,N,3349,TOTAL,1797,495,21,1204,29,6,14, 
LONG BEACH,3850026A,427,794,N, ,POLLING PLACE,588,247,6,315,6,4,5, 
LONG BEACH,3850026A,427,794,N, ,VBM PORTION,1358,305,12,988,19,2,9, 
LONG BEACH,3850026A,427,794,N,3486,TOTAL,1946,552,18,1303,25,6,14, 
LONG BEACH,3850035A,6760,792,Y, ,POLLING PLACE,175,72,2,97,0,0,0, 
LONG BEACH,3850035A,6760,792,Y, ,VBM PORTION,437,113,1,303,4,2,1, 
LONG BEACH,3850035A,6760,792,Y,950,TOTAL,612,185,3,400,4,2,1, 
LONG BEACH,3850035F,6761,795,Y, ,POLLING PLACE,6,4,0,1,0,0,0, 
LONG BEACH,3850035F,6761,795,Y, ,VBM PORTION,35,9,0,22,0,1,1, 
LONG BEACH,3850035F,6761,795,Y,52,TOTAL,41,13,0,23,0,1,1, 
LONG BEACH,3850037A,428,794,N, ,POLLING PLACE,652,246,8,379,7,0,6, 
LONG BEACH,3850037A,428,794,N, ,VBM PORTION,1230,300,6,866,18,2,16, 
LONG BEACH,3850037A,428,794,N,3741,TOTAL,1882,546,14,1245,25,2,22, 
LONG BEACH,3850040A,429,888,N, ,POLLING PLACE,600,194,7,371,9,1,6, 
LONG BEACH,3850040A,429,888,N, ,VBM PORTION,1224,220,11,931,12,4,24, 
LONG BEACH,3850040A,429,888,N,3773,TOTAL,1824,414,18,1302,21,5,30, 
LONG BEACH,3850045C,6762,886,Y, ,POLLING PLACE,9,6,0,3,0,0,0, 
LONG BEACH,3850045C,6762,886,Y, ,VBM PORTION,25,4,0,17,2,0,0, 
LONG BEACH,3850045C,6762,886,Y,65,TOTAL,34,10,0,20,2,0,0, 
LONG BEACH,3850046A,430,888,N, ,POLLING PLACE,449,114,6,315,4,2,4, 
LONG BEACH,3850046A,430,888,N, ,VBM PORTION,891,170,7,680,5,0,11, 
LONG BEACH,3850046A,430,888,N,2978,TOTAL,1340,284,13,995,9,2,15, 
LONG BEACH,3850050A,6763,894,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
LONG BEACH,3850050A,6763,894,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
LONG BEACH,3850050A,6763,894,Y,0,TOTAL,0,0,0,0,0,0,0, 
LONG BEACH,3850051A,431,887,N, ,POLLING PLACE,650,342,2,280,6,1,7, 
LONG BEACH,3850051A,431,887,N, ,VBM PORTION,2269,632,5,1500,33,12,30, 
LONG BEACH,3850051A,431,887,N,3651,TOTAL,2919,974,7,1780,39,13,37, 
LONG BEACH,3850058A,432,895,N, ,POLLING PLACE,375,145,2,216,2,1,1, 
LONG BEACH,3850058A,432,895,N, ,VBM PORTION,711,172,3,502,12,0,10, 
LONG BEACH,3850058A,432,895,N,1944,TOTAL,1086,317,5,718,14,1,11, 
LONG BEACH,3850059A,433,895,N, ,POLLING PLACE,356,132,2,205,6,3,4, 
LONG BEACH,3850059A,433,895,N, ,VBM PORTION,817,249,7,535,9,1,4, 
LONG BEACH,3850059A,433,895,N,2269,TOTAL,1173,381,9,740,15,4,8, 
LONG BEACH,3850067B,6764,888,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
LONG BEACH,3850067B,6764,888,Y, ,VBM PORTION,1,1,0,0,0,0,0, 
LONG BEACH,3850067B,6764,888,Y,4,TOTAL,1,1,0,0,0,0,0, 
LONG BEACH,3850068B,434,796,N, ,POLLING PLACE,324,90,3,216,1,1,5, 
LONG BEACH,3850068B,434,796,N, ,VBM PORTION,617,131,7,459,4,3,4, 
LONG BEACH,3850068B,434,796,N,1892,TOTAL,941,221,10,675,5,4,9, 
LONG BEACH,3850072A,435,888,N, ,POLLING PLACE,1201,318,11,834,11,1,12, 
LONG BEACH,3850072A,435,888,N, ,VBM PORTION,3361,523,26,2655,24,16,57, 
LONG BEACH,3850072A,435,888,N,6572,TOTAL,4562,841,37,3489,35,17,69, 
LONG BEACH,3850075A,436,895,N, ,POLLING PLACE,631,258,1,345,10,2,7, 
LONG BEACH,3850075A,436,895,N, ,VBM PORTION,2350,507,8,1713,23,26,29, 
LONG BEACH,3850075A,436,895,N,3761,TOTAL,2981,765,9,2058,33,28,36, 
LONG BEACH,3850082A,6765,888,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
LONG BEACH,3850082A,6765,888,Y, ,VBM PORTION,1,0,0,1,0,0,0, 
LONG BEACH,3850082A,6765,888,Y,1,TOTAL,1,0,0,1,0,0,0, 
LONG BEACH,3850092A,437,895,N, ,POLLING PLACE,532,212,4,292,8,3,4, 
LONG BEACH,3850092A,437,895,N, ,VBM PORTION,1379,318,8,1005,15,6,2, 
LONG BEACH,3850092A,437,895,N,3613,TOTAL,1911,530,12,1297,23,9,6, 
LONG BEACH,3850097B,438,895,N, ,POLLING PLACE,526,192,5,316,5,0,3, 
LONG BEACH,3850097B,438,895,N, ,VBM PORTION,1210,288,10,853,27,4,10, 
LONG BEACH,3850097B,438,895,N,3230,TOTAL,1736,480,15,1169,32,4,13, 
LONG BEACH,3850101A,439,895,N, ,POLLING PLACE,415,199,4,192,8,3,1, 
LONG BEACH,3850101A,439,895,N, ,VBM PORTION,1066,255,7,759,13,0,21, 
LONG BEACH,3850101A,439,895,N,2739,TOTAL,1481,454,11,951,21,3,22, 
LONG BEACH,3850103A,440,895,N, ,POLLING PLACE,484,207,4,257,9,0,4, 
LONG BEACH,3850103A,440,895,N, ,VBM PORTION,1378,391,7,928,24,4,6, 
LONG BEACH,3850103A,440,895,N,3442,TOTAL,1862,598,11,1185,33,4,10, 
LONG BEACH,3850108A,441,895,N, ,POLLING PLACE,578,227,5,315,13,2,6, 
LONG BEACH,3850108A,441,895,N, ,VBM PORTION,1870,478,15,1305,11,9,28, 
LONG BEACH,3850108A,441,895,N,3517,TOTAL,2448,705,20,1620,24,11,34, 
LONG BEACH,3850110C,442,895,N, ,POLLING PLACE,587,221,7,335,6,1,5, 
LONG BEACH,3850110C,442,895,N, ,VBM PORTION,1569,370,9,1125,19,3,20, 
LONG BEACH,3850110C,442,895,N,3261,TOTAL,2156,591,16,1460,25,4,25, 
LONG BEACH,3850119A,443,794,N, ,POLLING PLACE,520,211,3,287,9,4,0, 
LONG BEACH,3850119A,443,794,N, ,VBM PORTION,1393,333,10,997,17,1,13, 
LONG BEACH,3850119A,443,794,N,3533,TOTAL,1913,544,13,1284,26,5,13, 
LONG BEACH,3850120A,444,895,N, ,POLLING PLACE,567,187,3,357,5,5,3, 
LONG BEACH,3850120A,444,895,N, ,VBM PORTION,1432,242,11,1123,13,7,14, 
LONG BEACH,3850120A,444,895,N,3202,TOTAL,1999,429,14,1480,18,12,17, 
LONG BEACH,3850134A,445,895,N, ,POLLING PLACE,511,161,3,321,13,2,2, 
LONG BEACH,3850134A,445,895,N, ,VBM PORTION,983,165,12,766,9,2,9, 
LONG BEACH,3850134A,445,895,N,2732,TOTAL,1494,326,15,1087,22,4,11, 
LONG BEACH,3850150A,446,888,N, ,POLLING PLACE,531,145,6,365,7,0,5, 
LONG BEACH,3850150A,446,888,N, ,VBM PORTION,1361,144,20,1114,17,3,30, 
LONG BEACH,3850150A,446,888,N,2983,TOTAL,1892,289,26,1479,24,3,35, 
LONG BEACH,3850151A,447,888,N, ,POLLING PLACE,574,202,3,343,11,1,4, 
LONG BEACH,3850151A,447,888,N, ,VBM PORTION,1047,288,11,706,10,3,9, 
LONG BEACH,3850151A,447,888,N,3718,TOTAL,1621,490,14,1049,21,4,13, 
LONG BEACH,3850158A,448,888,N, ,POLLING PLACE,881,223,9,614,13,4,6, 
LONG BEACH,3850158A,448,888,N, ,VBM PORTION,2328,325,30,1823,33,10,49, 
LONG BEACH,3850158A,448,888,N,4825,TOTAL,3209,548,39,2437,46,14,55, 
LONG BEACH,3850159A,449,888,N, ,POLLING PLACE,568,159,4,380,4,2,7, 
LONG BEACH,3850159A,449,888,N, ,VBM PORTION,1148,184,18,888,16,4,15, 
LONG BEACH,3850159A,449,888,N,2957,TOTAL,1716,343,22,1268,20,6,22, 
LONG BEACH,3850161A,450,895,N, ,POLLING PLACE,648,237,4,383,7,3,9, 
LONG BEACH,3850161A,450,895,N, ,VBM PORTION,2510,467,15,1887,32,13,38, 
LONG BEACH,3850161A,450,895,N,4031,TOTAL,3158,704,19,2270,39,16,47, 
LONG BEACH,3850163A,6766,889,Y, ,POLLING PLACE,191,70,1,107,5,3,2, 
LONG BEACH,3850163A,6766,889,Y, ,VBM PORTION,639,117,8,480,7,7,12, 
LONG BEACH,3850163A,6766,889,Y,1261,TOTAL,830,187,9,587,12,10,14, 
LONG BEACH,3850164A,6767,888,Y, ,POLLING PLACE,51,19,0,29,0,0,0, 
LONG BEACH,3850164A,6767,888,Y, ,VBM PORTION,110,25,0,83,0,0,1, 
LONG BEACH,3850164A,6767,888,Y,278,TOTAL,161,44,0,112,0,0,1, 
LONG BEACH,3850166A,451,888,N, ,POLLING PLACE,706,199,8,461,16,2,9, 
LONG BEACH,3850166A,451,888,N, ,VBM PORTION,1099,190,21,829,14,7,15, 
LONG BEACH,3850166A,451,888,N,3639,TOTAL,1805,389,29,1290,30,9,24, 
LONG BEACH,3850170A,452,888,N, ,POLLING PLACE,412,156,2,234,8,1,3, 
LONG BEACH,3850170A,452,888,N, ,VBM PORTION,929,197,12,686,9,1,2, 
LONG BEACH,3850170A,452,888,N,2818,TOTAL,1341,353,14,920,17,2,5, 
LONG BEACH,3850180A,453,895,N, ,POLLING PLACE,483,157,1,295,11,3,9, 
LONG BEACH,3850180A,453,895,N, ,VBM PORTION,839,145,6,636,15,3,9, 
LONG BEACH,3850180A,453,895,N,2768,TOTAL,1322,302,7,931,26,6,18, 
LONG BEACH,3850181A,454,888,N, ,POLLING PLACE,378,130,2,235,3,0,2, 
LONG BEACH,3850181A,454,888,N, ,VBM PORTION,849,193,4,626,5,1,9, 
LONG BEACH,3850181A,454,888,N,2912,TOTAL,1227,323,6,861,8,1,11, 
LONG BEACH,3850185A,455,888,N, ,POLLING PLACE,604,175,7,392,6,2,11, 
LONG BEACH,3850185A,455,888,N, ,VBM PORTION,1098,208,13,835,10,3,12, 
LONG BEACH,3850185A,455,888,N,3613,TOTAL,1702,383,20,1227,16,5,23, 
LONG BEACH,3850210A,456,889,N, ,POLLING PLACE,966,247,12,657,12,5,16, 
LONG BEACH,3850210A,456,889,N, ,VBM PORTION,3627,503,26,2934,30,17,59, 
LONG BEACH,3850210A,456,889,N,5826,TOTAL,4593,750,38,3591,42,22,75, 
LONG BEACH,3850217A,457,889,N, ,POLLING PLACE,734,218,5,478,9,3,13, 
LONG BEACH,3850217A,457,889,N, ,VBM PORTION,2540,354,32,2038,25,10,40, 
LONG BEACH,3850217A,457,889,N,4252,TOTAL,3274,572,37,2516,34,13,53, 
LONG BEACH,3850221A,6768,896,Y, ,POLLING PLACE,1,1,0,0,0,0,0, 
LONG BEACH,3850221A,6768,896,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
LONG BEACH,3850221A,6768,896,Y,1,TOTAL,1,1,0,0,0,0,0, 
LONG BEACH,3850223A,458,889,N, ,POLLING PLACE,712,282,6,397,6,2,7, 
LONG BEACH,3850223A,458,889,N, ,VBM PORTION,2707,558,15,1990,36,18,34, 
LONG BEACH,3850223A,458,889,N,4227,TOTAL,3419,840,21,2387,42,20,41, 
LONG BEACH,3850226B,6769,791,Y, ,POLLING PLACE,2,2,0,0,0,0,0, 
LONG BEACH,3850226B,6769,791,Y, ,VBM PORTION,5,0,0,5,0,0,0, 
LONG BEACH,3850226B,6769,791,Y,11,TOTAL,7,2,0,5,0,0,0, 
LONG BEACH,3850229A,459,889,N, ,POLLING PLACE,597,177,6,384,6,2,11, 
LONG BEACH,3850229A,459,889,N, ,VBM PORTION,1873,252,25,1500,17,3,35, 
LONG BEACH,3850229A,459,889,N,3439,TOTAL,2470,429,31,1884,23,5,46, 
LONG BEACH,3850247A,460,888,N, ,POLLING PLACE,479,153,9,291,11,0,7, 
LONG BEACH,3850247A,460,888,N, ,VBM PORTION,1346,192,17,1070,17,4,19, 
LONG BEACH,3850247A,460,888,N,2779,TOTAL,1825,345,26,1361,28,4,26, 
LONG BEACH,3850248A,461,889,N, ,POLLING PLACE,731,234,5,446,14,6,18, 
LONG BEACH,3850248A,461,889,N, ,VBM PORTION,2006,368,10,1530,18,12,33, 
LONG BEACH,3850248A,461,889,N,3683,TOTAL,2737,602,15,1976,32,18,51, 
LONG BEACH,3850255A,462,889,N, ,POLLING PLACE,875,454,1,382,11,6,5, 
LONG BEACH,3850255A,462,889,N, ,VBM PORTION,4055,1206,10,2637,53,19,40, 
LONG BEACH,3850255A,462,889,N,5935,TOTAL,4930,1660,11,3019,64,25,45, 
LONG BEACH,3850265A,6770,882,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
LONG BEACH,3850265A,6770,882,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
LONG BEACH,3850265A,6770,882,Y,0,TOTAL,0,0,0,0,0,0,0, 
LONG BEACH,3850270A,463,889,N, ,POLLING PLACE,991,397,7,539,19,4,15, 
LONG BEACH,3850270A,463,889,N, ,VBM PORTION,3037,668,19,2226,26,18,33, 
LONG BEACH,3850270A,463,889,N,5229,TOTAL,4028,1065,26,2765,45,22,48, 
LONG BEACH,3850275A,464,889,N, ,POLLING PLACE,808,342,6,416,14,5,13, 
LONG BEACH,3850275A,464,889,N, ,VBM PORTION,2907,731,10,2010,25,23,23, 
LONG BEACH,3850275A,464,889,N,4448,TOTAL,3715,1073,16,2426,39,28,36, 
LONG BEACH,3850280A,465,889,N, ,POLLING PLACE,606,322,0,255,12,2,1, 
LONG BEACH,3850280A,465,889,N, ,VBM PORTION,3046,1164,7,1741,29,18,14, 
LONG BEACH,3850280A,465,889,N,4426,TOTAL,3652,1486,7,1996,41,20,15, 
LONG BEACH,3850286A,466,888,N, ,POLLING PLACE,437,135,4,274,8,2,8, 
LONG BEACH,3850286A,466,888,N, ,VBM PORTION,1072,186,7,832,11,1,11, 
LONG BEACH,3850286A,466,888,N,2572,TOTAL,1509,321,11,1106,19,3,19, 
LONG BEACH,3850287A,467,887,N, ,POLLING PLACE,860,294,3,529,10,1,5, 
LONG BEACH,3850287A,467,887,N, ,VBM PORTION,1988,515,14,1358,24,12,21, 
LONG BEACH,3850287A,467,887,N,3487,TOTAL,2848,809,17,1887,34,13,26, 
LONG BEACH,3850294A,468,887,N, ,POLLING PLACE,1027,508,3,467,12,7,8, 
LONG BEACH,3850294A,468,887,N, ,VBM PORTION,3297,1080,11,2048,31,11,34, 
LONG BEACH,3850294A,468,887,N,5306,TOTAL,4324,1588,14,2515,43,18,42, 
LONG BEACH,3850305A,469,887,N, ,POLLING PLACE,708,309,4,363,5,4,11, 
LONG BEACH,3850305A,469,887,N, ,VBM PORTION,2222,619,5,1497,28,9,21, 
LONG BEACH,3850305A,469,887,N,3766,TOTAL,2930,928,9,1860,33,13,32, 
LONG BEACH,3850316A,6771,886,Y, ,POLLING PLACE,403,212,0,178,5,1,5, 
LONG BEACH,3850316A,6771,886,Y, ,VBM PORTION,1258,422,3,760,24,14,10, 
LONG BEACH,3850316A,6771,886,Y,2056,TOTAL,1661,634,3,938,29,15,15, 
LONG BEACH,3850334B,6772,888,Y, ,POLLING PLACE,347,135,7,191,7,2,1, 
LONG BEACH,3850334B,6772,888,Y, ,VBM PORTION,396,121,0,262,7,0,4, 
LONG BEACH,3850334B,6772,888,Y,1387,TOTAL,743,256,7,453,14,2,5, 
LONG BEACH,3850352A,470,888,N, ,POLLING PLACE,557,304,1,231,11,3,1, 
LONG BEACH,3850352A,470,888,N, ,VBM PORTION,2176,727,8,1343,22,15,13, 
LONG BEACH,3850352A,470,888,N,3342,TOTAL,2733,1031,9,1574,33,18,14, 
LONG BEACH,3850372A,471,895,N, ,POLLING PLACE,643,333,3,275,16,3,5, 
LONG BEACH,3850372A,471,895,N, ,VBM PORTION,1485,500,9,923,15,11,1, 
LONG BEACH,3850372A,471,895,N,2817,TOTAL,2128,833,12,1198,31,14,6, 
LONG BEACH,3850374B,472,895,N, ,POLLING PLACE,621,323,1,263,7,5,10, 
LONG BEACH,3850374B,472,895,N, ,VBM PORTION,1566,464,11,1006,25,13,14, 
LONG BEACH,3850374B,472,895,N,2984,TOTAL,2187,787,12,1269,32,18,24, 
LONG BEACH,3850400A,473,895,N, ,POLLING PLACE,345,127,0,206,3,0,6, 
LONG BEACH,3850400A,473,895,N, ,VBM PORTION,825,217,3,561,16,4,12, 
LONG BEACH,3850400A,473,895,N,2397,TOTAL,1170,344,3,767,19,4,18, 
